"Alimentos","Adoçantes","Adoçante Líquido ADOCYL 100ml","0732963","3.79","/produto/107174/adocante-liquido-adocyl-100ml"
"Alimentos","Macarrão Instantâneo","Macarrão Instantâneo de Galinha Caipira Light Nissin Miojo Lámen Miojo Pacote 74g","1046926","1.69","/produto/325805/macarrao-instantaneo-de-galinha-caipira-light-nissin-miojo-lamen-miojo-pacote-74g"
"Alimentos","Feijão","Feijão Carioca Tipo 1 CAMIL Pacote 1kg","0468084","5.29","/produto/9461/feijao-carioca-tipo-1-camil-pacote-1kg"
"Alimentos","Massas com Ovos e Massas de Sêmola","Macarrão com Ovos Talharim Orgânico de Soja ORGANIC 500g","1116639","17.5","/produto/381019/macarrao-com-ovos-talharim-organico-de-soja-organic-500g"
"Alimentos","Massas de Grano Duro","Macarrão Francês Spaguettone CASINO Pacote 500g","6833947","5.95","/produto/36989/macarrao-frances-spaguettone-casino-pacote-500g"
"Alimentos","Sopas Individuais","Sopa de Cebola VONO 58g","1078721","5.59","/produto/346672/sopa-de-cebola-vono-58g"
"Alimentos","Arroz Especial","Arroz Integral 7 Grãos e Cenoura RÁRIS Pacote 1kg","1061620","15.99","/produto/335995/arroz-integral-7-graos-e-cenoura-raris-pacote-1kg"
"Alimentos","Massas de Grano Duro","Macarrão Gano D'oro Bavette ADRIA Pacote 500g","4683544","5.49","/produto/102949/macarrao-gano-doro-bavette-adria-pacote-500g"
"Alimentos","Massas de Grano Duro","Macarrão Italiano Bavette BARILLA 500g","0504522","8.29","/produto/51762/macarrao-italiano-bavette-barilla-500g"
"Alimentos","Sopas Individuais","Sopa Instantânea Knorr Creme de Cebola 60g","1048467","6.69","/produto/328399/sopa-instantanea-knorr-creme-de-cebola-60g"
"Alimentos","Cremes","Creme de Cebola QUALITÁ Pacote 70g","3023792","4.39","/produto/125534/creme-de-cebola-qualita-pacote-70g"
"Alimentos","Massas de Grano Duro","Macarrão Italiano Grano Duro Fettuccine DELVERDE Pacote 200g","0212236","6.85","/produto/81730/macarrao-italiano-grano-duro-fettuccine-delverde-pacote-200g"
"Alimentos","Sal","Sal Rosa Himalaia Grosso BR SPICES 100g","1161327","12.9","/produto/411909/sal-rosa-himalaia-grosso-br-spices-100g"
"Alimentos","Massas com Ovos e Massas de Sêmola","Massa de Sêmola Integral Fusilli KNORR Pacote 500g","1195940","5.29","/produto/433742/massa-de-semola-integral-fusilli-knorr-pacote-500g"
"Alimentos","Massas Caseiras e Integrais","Macarrão Integral Penne CASINO Caixa 500g","1059337","7.29","/produto/350505/macarrao-integral-penne-casino-caixa-500g"
"Alimentos","Açúcar","Açúcar Cristal QUALITÁ Pacote 1kg","5977697","1.99","/produto/102934/acucar-cristal-qualita-pacote-1kg"
"Alimentos","Macarrão Instantâneo","Macarrão Instantâneo QUALITÁ Sabor Legumes 85g","6384722","1.09","/produto/7419/macarrao-instantaneo-qualita-sabor-legumes-85g"
"Alimentos","Feijão","Feijão Preto Tipo 1 Qualitá Pacote 1kg","5991464","4.99","/produto/162822/feijao-preto-tipo-1-qualita-pacote-1kg"
"Alimentos","Massas com Ovos e Massas de Sêmola","Macarrão com Ovos Espaguete Nº 8 PETYBON Pacote 500g","0117975","2.85","/produto/122634/macarrao-com-ovos-espaguete-n%C2%BA-8-petybon-pacote-500g"
"Alimentos","Massas de Grano Duro","Massa de Sêmola Spaghettini nº 3 Barilla Caixa 500g","1899184","7.49","/produto/107047/massa-de-semola-spaghettini-n%C2%BA-3-barilla-caixa-500g"
"Alimentos","Arroz Comum","Risoto Italiano Veronese PASTAROTTI Pacote 175g","1074772","30.49","/produto/83641/risoto-italiano-veronese-pastarotti-pacote-175g"
"Alimentos","Feijão","Feijão Vermelho Tipo 1 Sabor Máximo Pacote 500g","4663232","3.99","/produto/198396/feijao-vermelho-tipo-1-sabor-maximo-pacote-500g"
"Alimentos","Vinagres e agrin","Vinagre Balsâmico CASTELO 500ml","8813268","20.25","/produto/147157/vinagre-balsamico-castelo-500ml"
"Alimentos","Massas com Ovos e Massas de Sêmola","Macarrão com Ovos Espaguete QUALITÁ 500g","6009106","2.09","/produto/106890/macarrao-com-ovos-espaguete-qualita-500g"
"Alimentos","Adoçantes","Adoçante Líquido Stévia com Sulcralose ZERO-CAL 80ml","1117847","9.19","/produto/382378/adocante-liquido-stevia-com-sulcralose-zero-cal-80ml"
"Alimentos","Sopas Individuais","Sopa de Galinha com Fideline MAGGI 60g","0252423","5.49","/produto/117155/sopa-de-galinha-com-fideline-maggi-60g"
"Alimentos","Feijão","Feijão Preto Pronto CAMIL Caixa 380g","7096648","4.65","/produto/43708/feijao-preto-pronto-camil-caixa-380g"
"Alimentos","Sopas Prontas","Sopa de Palmito Natural LACIMA Lata 400g","1057192","19.5","/produto/350507/sopa-de-palmito-natural-lacima-lata-400g"
"Congelados","Massas para Lasanha","Lasanha Francesa CASINO Caixa 500g","4247050","11.9","/produto/147323/lasanha-francesa-casino-caixa-500g"
"Alimentos","Massas de Grano Duro","Macarrão Grano Duro Integral Farfalle RENATA Pacote 500g","4456353","5.99","/produto/32536/macarrao-grano-duro-integral-farfalle-renata-pacote-500g"
"Alimentos","Adoçantes","Adoçante em Pó Diet Sucralose Zero Cal 40g contém 50 Unidades","1017341","8.99","/produto/299965/adocante-em-po-diet-sucralose-zero-cal-40g-contem-50-unidades"
"Alimentos","Sal","Sal Refinado Light LEBRE Pacote 500g","2026480","5.19","/produto/38797/sal-refinado-light-lebre-pacote-500g"
"Alimentos","Massas Caseiras e Integrais","Macarrão Italiano Integral Spaghetini Nº3 BARILLA Caixa 500g","1052474","6.99","/produto/329891/macarrao-italiano-integral-spaghetini-n%C2%BA3-barilla-caixa-500g"
"Alimentos","Vinagres e agrin","Vinagre Tinto de Madeira Orgânico TAEQ 250ml","1100898","12.9","/produto/386330/vinagre-tinto-de-madeira-organico-taeq-250ml"
"Alimentos","Arroz Comum","Arroz Parboilizado Integral Tipo 1 TIO JOÃO Pacote 1kg com 8 Saquinhos","1008160","5.69","/produto/301425/arroz-parboilizado-integral-tipo-1-tio-joao-pacote-1kg-com-8-saquinhos"
"Alimentos","Arroz Especial","Risoto Quatro Queijos Riso Inverni Caixa 175g","1073565","27.5","/produto/359808/risoto-quatro-queijos-riso-inverni-caixa-175g"
"Alimentos","Massas com Ovos e Massas de Sêmola","Macarrão com Ovos Penne QUALITÁ Pacote 500g","6009120","2.09","/produto/106912/macarrao-com-ovos-penne-qualita-pacote-500g"
"Alimentos","Massas com Ovos e Massas de Sêmola","Macarrão com Ovos Espaguete Orgânico de Soja ORGANIC 500g","1116638","16.5","/produto/381018/macarrao-com-ovos-espaguete-organico-de-soja-organic-500g"
"Alimentos","Massas com Ovos e Massas de Sêmola","Macarrão com Ovos Espaguete Orgânico de Soja ORGANIC 500g","1116638","16.5","/produto/381018/macarrao-com-ovos-espaguete-organico-de-soja-organic-500g"
"Alimentos","Cremes","Creme de Queijo MAGGI 78g","1411454","5.49","/produto/148739/creme-de-queijo-maggi-78g"
"Alimentos","Massas com Ovos e Massas de Sêmola","Macarrão Italiano Farfalle DE CECCO Pacote 500g","0170291","11.5","/produto/165140/macarrao-italiano-farfalle-de-cecco-pacote-500g"
"Alimentos","Arroz Especial","Risoto Vegetais Uncle Ben's Express Sachê 220g","1146520","8.59","/produto/403089/risoto-vegetais-uncle-bens-express-sache-220g"
"Alimentos","Massas de Grano Duro","Macarrão Francês Spaghetti CASINO Pacote 500g","1006235","6.49","/produto/325539/macarrao-frances-spaghetti-casino-pacote-500g"
"Alimentos","Açúcar","Açúcar Naturale Demerara UNIÃO Pacote 1kg","4385707","5.39","/produto/175342/acucar-naturale-demerara-uniao-pacote-1kg"
"Alimentos","Arroz Especial","Arroz Parboilizado Tipo 1 Original UNCLE BEN'S Pacote 1kg com 8 Saquinhos","0154109","4.99","/produto/29056/arroz-parboilizado-tipo-1-original-uncle-bens-pacote-1kg-com-8-saquinhos"
"Alimentos","Adoçantes","Adoçante Líquido Stévia LINEA 60ml","1102304","15.29","/produto/370500/adocante-liquido-stevia-linea-60ml"
"Alimentos","Massas com Ovos e Massas de Sêmola","Massa de Sêmola Grano Duro Penne Knorr Pacote 500g","1195928","5.95","/produto/433747/massa-de-semola-grano-duro-penne-knorr-pacote-500g"
"Alimentos","Sal","Sal Refinado Light LEBRE Saleiro 100g","6227463","6.89","/produto/131085/sal-refinado-light-lebre-saleiro-100g"
"Alimentos","Feijão","Feijão Preto Tipo 1 CAMIL Pacote 1kg","0468091","5.49","/produto/9493/feijao-preto-tipo-1-camil-pacote-1kg"
"Alimentos","Massas com Ovos e Massas de Sêmola","Macarrão Italiano com Ovos Pai Nosso BARILLA Pacote 500g","1022955","3.99","/produto/305742/macarrao-italiano-com-ovos-pai-nosso-barilla-pacote-500g"
"Alimentos","Macarrão Instantâneo","Macarrão Instantâneo de Carne com Tomate Nissin Miojo Lámen Pacote 85g","1366457","1.59","/produto/167927/macarrao-instantaneo-de-carne-com-tomate-nissin-miojo-lamen-pacote-85g"
"Alimentos","Massas de Grano Duro","Macarrão Grano Duro Espaguete QUALITÁ 500g","1172057","4.95","/produto/415263/macarrao-grano-duro-espaguete-qualita-500g"
"Alimentos","Arroz Especial","Arroz Culinária Oriental Tipo 1 MOMIJI Pacote 1kg","4529187","7.99","/produto/36891/arroz-culinaria-oriental-tipo-1-momiji-pacote-1kg"
"Alimentos","Massas com Ovos e Massas de Sêmola","Macarrão Francês Serpentini CASINO Pacote 500g","6833923","5.95","/produto/36762/macarrao-frances-serpentini-casino-pacote-500g"
"Alimentos","Massas Caseiras e Integrais","Macarrão Italiano Integral Penne Rigate BARILLA Caixa 500g","6026738","6.99","/produto/134558/macarrao-italiano-integral-penne-rigate-barilla-caixa-500g"
"Alimentos","Massas de Grano Duro","Macarrão Grano Duro Fusilli PETYBON Pacote 500g","2235394","5.99","/produto/107067/macarrao-grano-duro-fusilli-petybon-pacote-500g"
"Alimentos","Arroz Especial","Risoto de Queijo UNCLE BENS Express 220g","1146519","8.59","/produto/403083/risoto-de-queijo-uncle-bens-express-220g"
"Alimentos","Sopas Prontas","Sopa Americana de Brócolis com Queijo CAMPBELL´S 305g","1177220","21.99","/produto/82016/sopa-americana-de-brocolis-com-queijo-campbell%C2%B4s-305g"
"Alimentos","Sal","Sal Grosso para Churrasco QUALITÁ Pacote 1kg","4425076","2.09","/produto/176340/sal-grosso-para-churrasco-qualita-pacote-1kg"
"Alimentos","Massas Caseiras e Integrais","Macarrão Integral QUALITÁ Gravata 400g","1171588","5.09","/produto/415579/macarrao-integral-qualita-gravata-400g"
"Alimentos","Sopão","Sopão de Costela com Macarrão e Legumes MAGGI Pacote 200g","3340745","7.69","/produto/26606/sopao-de-costela-com-macarrao-e-legumes-maggi-pacote-200g"
"Alimentos","Massas de Grano Duro","Macarrão Grano Duro Fusili ADRIA Pacote 500g","2022369","5.49","/produto/110488/macarrao-grano-duro-fusili-adria-pacote-500g"
"Alimentos","Óleos","Óleo de Girassol QUALITÁ Pet 900ml","6894825","6.59","/produto/30573/oleo-de-girassol-qualita-pet-900ml"
"Alimentos","Sal","Sal Refinado Light CISNE Pacote 500g","3760611","7.19","/produto/13448/sal-refinado-light-cisne-pacote-500g"
"Alimentos","Macarrão Instantâneo","Macarrão Instantâneo NISSIN Yakissoba Lámen Tradicional 87g","5462612","1.59","/produto/170458/macarrao-instantaneo-nissin-yakissoba-lamen-tradicional-87g"
"Alimentos","Sopão","MAGGI Base Culinária Deu Liga Cebola 61g","1199509","5.89","/produto/442109/maggi-base-culinaria-deu-liga-cebola-61g"
"Alimentos","Macarrão Instantâneo","Macarrão Instantâneo QUALITÁ Sabor Carne 85g","6009175","1.09","/produto/107343/macarrao-instantaneo-qualita-sabor-carne-85g"
"Alimentos","Massas com Ovos e Massas de Sêmola","Macarrão de Sêmola Parafuso QUALITÁ 500g","1172773","1.85","/produto/415348/macarrao-de-semola-parafuso-qualita-500g"
"Alimentos","Arroz Comum","Arroz Caramelizado TRENCH Pacote 100g","1521320","5.69","/produto/59628/arroz-caramelizado-trench-pacote-100g"
"Alimentos","Açúcar","Açúcar Natural Demerara CARAVELAS Pacote 1kg","1137991","3.69","/produto/398292/acucar-natural-demerara-caravelas-pacote-1kg"
"Alimentos","Arroz Especial","Arroz Integral Tipo 1 BIJU Pacote 1kg","6896720","4.39","/produto/182092/arroz-integral-tipo-1-biju-pacote-1kg"
"Alimentos","Vinagres e agrin","Vinagre de Álcool CASTELO 750ml","0796491","2.45","/produto/90775/vinagre-de-alcool-castelo-750ml"
"Alimentos","Arroz Especial","Risoto de Funghi UNCLE BENS Express 220g","1146518","8.59","/produto/403084/risoto-de-funghi-uncle-bens-express-220g"
"Alimentos","Massas de Grano Duro","Macarrão Italiano Espaghetti Nº 5 BARILLA 500g","0397803","7.49","/produto/147694/macarrao-italiano-espaghetti-n%C2%BA-5-barilla-500g"
"Alimentos","Adoçantes","Adoçante Líquido LINEA 75ml","4064152","12.49","/produto/19451/adocante-liquido-linea-75ml"
"Alimentos","Massas Caseiras e Integrais","Macarrão Integral Penne RENATA Pacote 500g","4456421","5.99","/produto/33164/macarrao-integral-penne-renata-pacote-500g"
"Alimentos","Sal","Sal Grosso Iodado Cimsal FLOR DE SAL 350g","1201451","19.99","/produto/305331/sal-grosso-iodado-cimsal-flor-de-sal-350g"
"Alimentos","Massas de Grano Duro","Macarrão Italiano Farfalline BARILLA 500g","0545747","8.49","/produto/57960/macarrao-italiano-farfalline-barilla-500g"
"Alimentos","Massas com Ovos e Massas de Sêmola","Macarrão Italiano com Ovos Cabelo de Anjo BARILLA Pacote 500g","1022960","5.49","/produto/305739/macarrao-italiano-com-ovos-cabelo-de-anjo-barilla-pacote-500g"
"Alimentos","Adoçantes","Adoçante de Sucralose LINEA 40g Caixa com 50 Envelopes de 800mg","4065517","9.29","/produto/140265/adocante-de-sucralose-linea-40g-caixa-com-50-envelopes-de-800mg"
"Alimentos","Arroz Especial","Arroz Integral Tipo 1 PRATO FINO Pacote 1kg","1049831","3.99","/produto/31838/arroz-integral-tipo-1-prato-fino-pacote-1kg"
"Alimentos","Macarrão Instantâneo","Macarrão Instantâneo de Frango com Alho Nissin Lámen Pacote 85g","1134217","1.59","/produto/394250/macarrao-instantaneo-de-frango-com-alho-nissin-lamen-pacote-85g"
"Alimentos","Macarrão Instantâneo","Yakissoba NISSIN 500g","3324943","6.49","/produto/14957/yakissoba-nissin-500g"
"Alimentos","Óleos","Óleo de Canola SALADA Pet 900ml","4781134","7.65","/produto/16746/oleo-de-canola-salada-pet-900ml"
"Alimentos","Arroz Especial","Arroz Integral 7 Grãos com Quinoa TIO JOÃO Pacote 500g","4487494","9.69","/produto/180896/arroz-integral-7-graos-com-quinoa-tio-joao-pacote-500g"
"Alimentos","Óleos","Óleo Composto de Soja e Oliva MARIA Tradicional Lata 500ml","4437161","8.49","/produto/156631/oleo-composto-de-soja-e-oliva-maria-tradicional-lata-500ml"
"Alimentos","Óleos","Óleo Composto de Soja e Oliva MARIA Tradicional Lata 500ml","4437161","8.49","/produto/156631/oleo-composto-de-soja-e-oliva-maria-tradicional-lata-500ml"
"Alimentos","Arroz Comum","Arroz Italiano Arborio LA PASTINA Caixa 1kg","1270860","18.99","/produto/159442/arroz-italiano-arborio-la-pastina-caixa-1kg"
"Alimentos","Massas de Grano Duro","Macarrão Grano Duro Spaghetti ADRIA Grano D´oro Pacote 500g","2022406","5.49","/produto/110996/macarrao-grano-duro-spaghetti-adria-grano-d%C2%B4oro-pacote-500g"
"Alimentos","Massas de Grano Duro","Gnocchi Italiano de Batata DE CECCO 500g","4061922","10.99","/produto/50026/gnocchi-italiano-de-batata-de-cecco-500g"
"Alimentos","Adoçantes","Adoçante Culinário em Pó com Sucralose LINEA Pote 70g","1556681","15.74","/produto/115258/adocante-culinario-em-po-com-sucralose-linea-pote-70g"
"Alimentos","Massas de Grano Duro","Macarrão Grano Duro Penne PETYBON Pacote 500g","2240831","5.99","/produto/112374/macarrao-grano-duro-penne-petybon-pacote-500g"
"Alimentos","Massas com Ovos e Massas de Sêmola","Macarrão com Ovos Parafuso RENATA Pacote 500g","0732642","2.79","/produto/105098/macarrao-com-ovos-parafuso-renata-pacote-500g"
"Alimentos","Feijão","Feijão Branco BONDUELLE Lata 250g","0287111","15.79","/produto/71291/feijao-branco-bonduelle-lata-250g"
"Alimentos","Arroz Comum","Risoto à Parmegiana Cozinha & Sabor TIO JOÃO Pacote 175g","2292762","9.59","/produto/65477/risoto-a-parmegiana-cozinha---sabor-tio-joao-pacote-175g"
"Alimentos","Adoçantes","Adoçante Líquido com Stevia ADOCYL 80ml","1008315","4.69","/produto/280772/adocante-liquido-com-stevia-adocyl-80ml"
"Alimentos","Óleos","Óleo de Milho QUALITÁ Pet 900ml","6894832","6.59","/produto/30791/oleo-de-milho-qualita-pet-900ml"
"Alimentos","Arroz Comum","Arroz Agulhinha Tipo 1 BROTO LEGAL Pacote 5kg","8793089","17.99","/produto/178167/arroz-agulhinha-tipo-1-broto-legal-pacote-5kg"
"Alimentos","Sopão","Sopão de Galinha Caipira MAGGI 200g","5379866","7.69","/produto/52200/sopao-de-galinha-caipira-maggi-200g"
"Alimentos","Arroz Especial","Cesta Básica MASTER 14,280kg","5616169","47.9","/produto/96555/cesta-basica-master-14280kg"
"Congelados","Massas para Lasanha","Lasanha com Ovos BARILLA Pacote 200g","1064967","3.99","/produto/338158/lasanha-com-ovos-barilla-pacote-200g"
"Alimentos","Adoçantes","Adoçante Líquido ZERO CAL 200ml","2404783","11.31","/produto/10576/adocante-liquido-zero-cal-200ml"
"Alimentos","Sal","Sal para Churrasco Himalaia Carne BR SPICES 330g","1161332","14.9","/produto/411937/sal-para-churrasco-himalaia-carne-br-spices-330g"
"Alimentos","Arroz Comum","Risoto à Valligiana Cozinha & Sabor TIO JOÃO Pacote 175g","2293776","7.89","/produto/3239/risoto-a-valligiana-cozinha---sabor-tio-joao-pacote-175g"
"Alimentos","Massas com Ovos e Massas de Sêmola","Macarrão Italiano com Ovos Espaguetinho Nº 9 BARILLA 500g","1022952","3.99","/produto/305740/macarrao-italiano-com-ovos-espaguetinho-n%C2%BA-9-barilla-500g"
"Alimentos","Açúcar","Açúcar Cristal QUALITÁ Pacote 5kg","5977703","9.89","/produto/101910/acucar-cristal-qualita-pacote-5kg"
"Alimentos","Vinagres e agrin","Vinagre de Álcool com Limão CASTELO 750ml","2450421","4.49","/produto/25620/vinagre-de-alcool-com-limao-castelo-750ml"
"Alimentos","Massas de Grano Duro","Macarrão Gran Duro Penne Tricolor PETYBON 500g","8328120","6.49","/produto/187020/macarrao-gran-duro-penne-tricolor-petybon-500g"
"Alimentos","Óleos","Óleo Composto de Soja e Oliva Tradicional QUALITÁ 500ml","6084226","6.29","/produto/8403/oleo-composto-de-soja-e-oliva-tradicional-qualita-500ml"
"Alimentos","Sopão","Sopão de Feijão com Macarrão e Bacon KITANO Pacote 196g","6299385","5.69","/produto/21170/sopao-de-feijao-com-macarrao-e-bacon-kitano-pacote-196g"
"Alimentos","Massas Caseiras e Integrais","Macarrão Grano Duro Integralli Penne PETYBON Pacote 500g","8663429","5.89","/produto/105135/macarrao-grano-duro-integralli-penne-petybon-pacote-500g"
"Alimentos","Massas de Grano Duro","Macarrão Italiano Conchiglione DE CECCO Pacote 500g","2064383","15.79","/produto/145840/macarrao-italiano-conchiglione-de-cecco-pacote-500g"
"Alimentos","Arroz Especial","Arroz Integral 7 Grãos RÁRIS Pacote 180g","1125263","3.99","/produto/386849/arroz-integral-7-graos-raris-pacote-180g"
"Alimentos","Adoçantes","Adoçante em Pó ZERO CAL 40g Caixa com 50 Envelopes de 800mg","0353533","10.99","/produto/10929/adocante-em-po-zero-cal-40g-caixa-com-50-envelopes-de-800mg"
"Alimentos","Massas com Ovos e Massas de Sêmola","Macarrão Italiano com Ovos Fettuccine BARILLA Pacote 500g","1022961","5.49","/produto/305738/macarrao-italiano-com-ovos-fettuccine-barilla-pacote-500g"
"Alimentos","Massas para Lasanha","Massa para Lasanha QUALITÁ 400g","1183217","3.99","/produto/422211/massa-para-lasanha-qualita-400g"
"Alimentos","Massas Caseiras e Integrais","Massa de Trigo Caseira Integral Espaguete QUALITÁ  500g","1171604","5.29","/produto/415566/massa-de-trigo-caseira-integral-espaguete-qualita--500g"
"Alimentos","Macarrão Instantâneo","Massa Instantânea Frango com Molho Teriyaki Nissin Cup Noodles Copo 72g","1182052","2.89","/produto/420557/massa-instantanea-frango-com-molho-teriyaki-nissin-cup-noodles-copo-72g"
"Alimentos","Feijão","Feijão Carioca Orgânico Cozido no Vapor VAPZA Caixa 250g","1079133","6.89","/produto/347489/feijao-carioca-organico-cozido-no-vapor-vapza-caixa-250g"
"Alimentos","Sal","Sal Moído Iodado MAIS VITA Pacote 1kg","0176941","4.69","/produto/3923/sal-moido-iodado-mais-vita-pacote-1kg"
"Alimentos","Açúcar","Açúcar Claro Orgânico NATIVE Pacote 1kg","3873427","4.89","/produto/166661/acucar-claro-organico-native-pacote-1kg"
"Alimentos","Massas de Grano Duro","Macarrão Italiano Linguini DE CECCO Pacote 500g","2074429","12.99","/produto/66272/macarrao-italiano-linguini-de-cecco-pacote-500g"
"Alimentos","Macarrão Instantâneo","Macarrão Instantâneo RENATA Lámen Sabor Galinha Caipira 85g","1004182","1.09","/produto/153874/macarrao-instantaneo-renata-lamen-sabor-galinha-caipira-85g"
"Alimentos","Macarrão Instantâneo","Macarrão Instantâneo de Tomate Suave Nissin Miojo Turma da Mônica Pacote 85g","0374538","1.59","/produto/102660/macarrao-instantaneo-de-tomate-suave-nissin-miojo-turma-da-monica-pacote-85g"
"Alimentos","Macarrão Instantâneo","Macarrão Instantâneo Molho de Queijo NISSIN MIOJO Cremoso Pacote 88g ","1194176","1.59","/produto/429551/macarrao-instantaneo-molho-de-queijo-nissin-miojo-cremoso-pacote-88g-"
"Alimentos","Arroz Especial","Arroz Integral Tipo 1 TIO JOÃO Pacote 500g","4485308","3.35","/produto/172/arroz-integral-tipo-1-tio-joao-pacote-500g"
"Alimentos","Óleos","Óleo de Canola PURILEV Pet 900ml","0792233","9.99","/produto/15801/oleo-de-canola-purilev-pet-900ml"
"Alimentos","Conservas vegetais","Feijão Carioca Cozido a Vapor VAPZA Caixa 500g","1297676","12.99","/produto/601/feijao-carioca-cozido-a-vapor-vapza-caixa-500g"
"Alimentos","Adoçantes","Adoçante Líquido Stévia LINEA 25ml","1102303","9.89","/produto/370501/adocante-liquido-stevia-linea-25ml"
"Alimentos","Massas de Grano Duro","Macarrão Italiano Penne Rigate RUSTICHELLA 500g","1148975","18.95","/produto/409011/macarrao-italiano-penne-rigate-rustichella-500g"
"Alimentos","Sopão","Sopão de Carne com Macarrão e Legumes KITANO 196g","7131547","5.69","/produto/88844/sopao-de-carne-com-macarrao-e-legumes-kitano-196g"
"Alimentos","Adoçantes","Adoçante em Pó FINN 100% Stevia 40g Caixa com 50 Envelopes de 800mg","1032678","9.99","/produto/313858/adocante-em-po-finn-100-stevia-40g-caixa-com-50-envelopes-de-800mg"
"Alimentos","Arroz Especial","Arroz Integral Tipo 1 BLUE VILLE Pacote 1kg","2205953","4.49","/produto/134689/arroz-integral-tipo-1-blue-ville-pacote-1kg"
"Alimentos","Vinagres e agrin","Vinagre Balsâmico Gold Orgânico TAEQ 250ml","1100899","17.9","/produto/369418/vinagre-balsamico-gold-organico-taeq-250ml"
"Alimentos","Vinagres e agrin","Vinagre Balsâmico Gold Orgânico TAEQ 250ml","1100899","17.9","/produto/369418/vinagre-balsamico-gold-organico-taeq-250ml"
"Alimentos","Arroz Especial","Arroz RARIS Express 7 Grãos e Especiarias 220g","1146515","7.99","/produto/403078/arroz-raris-express-7-graos-e-especiarias-220g"
"Alimentos","Macarrão Instantâneo","Macarrão Instantâneo de Carne Suave Nissin Miojo Turma da Mônica Pacote 85g","0120463","1.59","/produto/57441/macarrao-instantaneo-de-carne-suave-nissin-miojo-turma-da-monica-pacote-85g"
"Alimentos","Açúcar","Açúcar Orgânico Demerara ITAJÁ Pacote 1kg","1095639","5.49","/produto/373319/acucar-organico-demerara-itaja-pacote-1kg"
"Alimentos","Massas com Ovos e Massas de Sêmola","Macarrão com Ovos Parafuso DONA BENTA Pacote 500g","3025901","2.25","/produto/89914/macarrao-com-ovos-parafuso-dona-benta-pacote-500g"
"Alimentos","Vinagres e agrin","Vinagre de Vinho Tinto Orgânico UVA'SÓ 250ml","1011592","14.29","/produto/322792/vinagre-de-vinho-tinto-organico-uvaso-250ml"
"Alimentos","Açúcar","Açúcar Cristal COLOMBO Pacote 5kg","8646347","9.99","/produto/175360/acucar-cristal-colombo-pacote-5kg"
"Alimentos","Massas com Ovos e Massas de Sêmola","Macarrão com Ovos Nhoque ADRIA Pacote 500g","3392386","2.69","/produto/33222/macarrao-com-ovos-nhoque-adria-pacote-500g"
"Alimentos","Massas com Ovos e Massas de Sêmola","Massa de Sêmola Integral Spaghetti KNORR Pacote 500g","1195936","4.99","/produto/433740/massa-de-semola-integral-spaghetti-knorr-pacote-500g"
"Alimentos","Massas para Lasanha","Massa para Lasanha ADRIA 500g","0250283","5.49","/produto/160223/massa-para-lasanha-adria-500g"
"Alimentos","Adoçantes","Adoçante Líquido FINN Sucralose 75ml","3864517","12.49","/produto/161335/adocante-liquido-finn-sucralose-75ml"
"Alimentos","Massas com Ovos e Massas de Sêmola","Macarrão com Ovos Pena DONA BENTA Pacote 500g","1247275","2.25","/produto/34074/macarrao-com-ovos-pena-dona-benta-pacote-500g"
"Alimentos","Arroz Comum","Arroz Italiano Arborio INVERNI Caixa 500g","5506613","12.49","/produto/67400/arroz-italiano-arborio-inverni-caixa-500g"
"Alimentos","Arroz Comum","Arroz Culinária Italiana Tipo 1 Especial CAMIL Pacote 1kg","3352595","13.79","/produto/8210/arroz-culinaria-italiana-tipo-1-especial-camil-pacote-1kg"
"Alimentos","Óleos","Oléo de Canola QUALITÁ Pet 900ml","6894849","7.49","/produto/31013/oleo-de-canola-qualita-pet-900ml"
"Alimentos","Macarrão Instantâneo","Macarrão Instantâneo de Picanha Nissin Miojo Lámen Pacote 85g","5393046","1.59","/produto/48966/macarrao-instantaneo-de-picanha-nissin-miojo-lamen-pacote-85g"
"Alimentos","Massas com Ovos e Massas de Sêmola","Macarrão Italiano Capelli d' Angelo DE CECCO 500g","0170048","15.99","/produto/165899/macarrao-italiano-capelli-d-angelo-de-cecco-500g"
"Alimentos","Sopão","MAGGI Equilibrium Sopão Carne com Legumes Sachê 150g","1199507","7.69","/produto/442107/maggi-equilibrium-sopao-carne-com-legumes-sache-150g"
"Alimentos","Massas de Grano Duro","Macarrão Italiano Bucatini BARILLA 500g","0198097","7.49","/produto/76025/macarrao-italiano-bucatini-barilla-500g"
"Alimentos","Arroz Comum","Arroz Agulhinha Tipo 1 BLUE VILLE Pacote 5kg","2200859","13.79","/produto/35546/arroz-agulhinha-tipo-1-blue-ville-pacote-5kg"
"Alimentos","Macarrão Instantâneo","Macarrão Instantâneo Costela Barbecue NISSIN MIOJO Cremoso Pacote 88g","1194740","1.59","/produto/429900/macarrao-instantaneo-costela-barbecue-nissin-miojo-cremoso-pacote-88g"
"Alimentos","Macarrão Instantâneo","Macarrão Instantâneo de Carne Nissin Miojo Lámen Pacote 85g","1366303","1.59","/produto/169902/macarrao-instantaneo-de-carne-nissin-miojo-lamen-pacote-85g"
"Alimentos","Massas Caseiras e Integrais","Macarrão com Ovos Caseiro para Lasanha DE 500g","0788533","7.69","/produto/116332/macarrao-com-ovos-caseiro-para-lasanha-de-500g"
